"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","dec"
18,72425,10,0,1,50,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
10,129072,10,-573,-5,16,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
16,54191,9,0,-9,16,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
27,58034,10,0,5,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"T"
20,74191,14,0,-7,43,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,1,1,0,0,"F"
29,39091,10,0,-14,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
30,20214,13,0,19,45,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,1,0,0,"F"
15,60726,9,0,-4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
18,95900,12,0,11,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,"T"
25,44654,13,0,-44,50,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,1,0,0,"F"
12,56690,8,0,-21,38,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,1,0,0,"F"
32,85886,14,0,3,3,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,1,0,0,"F"
32,67928,9,0,5,8,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,1,1,0,0,"F"
14,83656,11,-629,30,48,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"T"
24,121839,14,0,17,40,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,0,1,1,0,0,"F"
14,66271,9,0,15,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,0,0,0,"F"
12,75556,9,0,17,35,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
18,55516,8,0,17,40,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,1,1,0,"F"
18,82815,9,0,-2,60,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,1,1,0,"F"
22,38786,13,0,11,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,0,1,0,"T"
10,40722,10,0,15,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
14,39507,9,0,-10,42,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
10,61570,10,0,20,20,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
32,14438,6,0,14,40,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"F"
16,80326,10,0,21,60,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
20,105846,10,0,-7,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
10,27678,10,0,-3,25,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
23,33278,15,0,-16,60,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
20,56543,9,0,0,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,0,0,"F"
20,63031,13,0,11,45,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
26,64573,10,-659,-14,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
16,69312,10,0,8,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
12,98871,10,0,21,32,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,0,0,"F"
11,63656,10,802,21,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
20,10771,13,0,6,60,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
11,68954,10,0,9,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
26,39598,13,0,10,70,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
30,75452,11,-805,-6,70,0,0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"T"
16,54434,11,0,5,38,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,3,1,0,0,"F"
17,58748,4,0,-21,40,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,2,1,0,0,"F"
30,32376,13,0,15,45,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
37,53796,9,0,-2,16,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,0,0,"F"
20,35921,13,0,0,45,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
15,97979,9,0,-10,50,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
10,75995,9,0,2,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,1,0,0,"F"
18,57323,9,0,-25,70,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,1,0,"F"
10,84528,9,0,-36,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
12,94602,5,0,-45,35,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,1,0,0,"F"
10,107937,6,0,9,40,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,1,1,0,"F"
24,32628,9,0,-11,25,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,"F"
12,11467,13,-530,15,60,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
29,190187,9,0,-13,38,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1,1,0,"F"
14,83968,15,-780,-22,40,0,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,1,0,"F"
16,66628,8,0,0,40,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,3,1,1,0,"F"
28,59880,9,0,-21,45,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
14,31822,9,0,-8,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,72654,9,0,-4,45,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,1,1,0,"F"
22,66945,9,0,9,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
20,42207,7,0,-15,40,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,1,1,0,0,"F"
14,15969,13,0,0,40,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
22,62760,14,305,-5,40,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,1,0,0,"F"
22,23756,10,0,-16,50,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,1,1,0,"F"
26,52836,10,0,-4,36,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,1,0,0,"F"
30,33044,9,0,3,18,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,"F"
35,135121,4,0,-22,38,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,"F"
10,68199,10,0,18,20,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
10,45537,8,0,17,32,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,3,1,1,0,"F"
12,35934,13,0,18,20,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,0,0,"F"
20,65436,10,0,-16,24,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,0,0,"F"
19,34698,10,0,-15,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
29,65888,9,0,-10,45,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,"F"
17,72094,13,0,0,45,1,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"T"
23,42820,6,0,-7,40,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"F"
28,32915,10,0,45,50,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
22,66530,3,0,48,40,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,1,1,0,"F"
22,112702,13,0,-7,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,0,1,0,"F"
24,81301,9,0,21,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,1,0,"F"
30,122565,12,0,12,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,"T"
25,87733,3,0,-11,34,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,"F"
29,78865,9,0,-12,45,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
29,85425,9,0,-7,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,0,0,"F"
20,31880,9,0,-24,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
10,51689,10,0,7,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
31,34210,10,0,-6,50,0,0,0,1,0,0,0,0,0,10,0,0,1,0,0,0,0,1,1,0,0,"F"
29,64689,14,-659,18,50,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
11,78293,10,0,-7,25,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
16,32043,7,0,12,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,1,0,"F"
14,12770,13,2283,5,40,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,3,1,1,0,"F"
18,49086,11,0,4,65,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,3,1,1,0,"F"
13,85380,10,0,-18,40,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,0,0,"F"
20,68138,13,0,4,48,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
11,20223,10,0,-11,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
16,60201,13,0,-30,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
10,95174,10,0,1,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
16,27176,9,0,12,60,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
8,268772,7,0,8,20,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,3,1,0,0,"F"
20,64563,10,0,40,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
13,45436,13,0,2,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
30,58772,6,0,-17,37,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,"F"
20,60191,13,0,21,50,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,1,0,0,"T"
14,38887,9,0,-13,40,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,11141,10,0,17,30,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
24,54165,10,0,18,45,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,1,0,0,"T"
20,114492,9,0,6,30,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
32,82662,15,0,16,30,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,2,1,1,0,"T"
18,116355,9,0,-5,40,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,3,1,1,0,"F"
10,94344,7,0,7,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,1,1,0,"F"
26,84301,9,0,7,45,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,1,1,0,"T"
10,113522,2,0,-3,55,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,"F"
17,58728,13,-580,-13,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
18,136400,12,0,-19,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"F"
28,63240,9,0,4,20,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
9,67505,9,0,18,35,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,3,1,0,0,"F"
26,44951,9,0,15,40,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
12,63934,12,0,27,50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"F"
10,14529,9,0,19,35,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,"F"
25,68954,14,0,-6,65,0,0,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
26,76953,10,-659,13,60,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
32,69484,10,0,10,35,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
28,63972,12,1367,-9,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"F"
22,14570,12,2563,4,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,"T"
21,91077,13,0,-17,90,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
24,68475,13,0,-17,40,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,1,1,1,0,"T"
18,119710,13,2433,-20,8,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"T"
10,92236,10,0,-1,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
14,89929,9,0,2,50,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,1,1,0,"F"
22,34548,9,1671,-5,60,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
14,71619,13,0,6,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
11,105325,10,0,-5,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
28,58178,13,0,-9,72,0,1,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,1,0,0,"F"
20,11219,9,0,22,40,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
12,63985,10,0,-20,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
20,37386,10,0,-1,26,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
12,46337,11,0,-4,40,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,3,0,1,0,"F"
26,27265,8,0,-17,40,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,1,0,0,"F"
16,26177,10,5008,0,50,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
17,42537,13,0,0,15,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,0,0,"F"
11,89825,9,0,-14,40,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
24,78168,9,0,35,50,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,130289,14,0,-26,40,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,"F"
24,65146,7,0,-12,40,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,1,1,0,"T"
14,32239,9,0,-23,37,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,60555,9,0,-2,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
22,56949,11,0,12,40,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,0,0,"T"
12,87628,7,0,27,32,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1,0,0,0,"F"
18,29836,15,0,8,40,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,1,1,0,"F"
14,85194,9,0,4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
38,32359,6,0,7,12,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,1,0,0,0,"F"
38,49095,9,0,13,14,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,"F"
20,57953,9,0,-5,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
23,40457,9,0,6,30,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,"F"
16,44912,13,0,5,70,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
20,34906,10,0,-4,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
28,23573,8,0,-8,40,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,1,1,0,"T"
24,71390,9,5008,22,40,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
9,65354,10,0,-20,33,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,1,0,"F"
28,62624,14,0,-16,40,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,1,0,0,"F"
11,58154,10,0,24,15,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
32,58019,4,0,3,40,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"F"
22,70216,13,0,11,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
12,57273,13,0,-18,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,0,0,"F"
10,13353,10,0,17,56,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,1,0,"F"
16,17681,10,0,-22,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
19,68213,10,0,-1,40,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,1,0,0,0,"F"
14,60795,7,0,4,35,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1,1,0,0,"F"
31,135890,4,0,-9,35,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,"F"
18,37499,15,0,28,50,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
23,65008,10,0,-10,40,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,1,0,0,"F"
14,11298,13,0,9,45,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
20,39240,10,0,19,65,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
14,58712,9,0,-24,32,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
16,8537,12,0,16,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,"T"
18,24721,13,0,-1,40,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
22,12539,9,0,16,40,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
10,91234,10,11365,-5,10,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,1,0,"F"
26,42583,9,0,-10,50,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
22,96489,7,0,1,40,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0,0,"F"
13,55949,9,0,-14,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
29,165751,13,0,-18,40,0,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,0,1,0,"T"
12,7157,10,0,33,22,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
19,34696,11,0,-18,40,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,3,1,1,0,"F"
18,40591,9,0,2,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
24,75151,12,0,-9,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,"T"
21,68011,13,0,3,35,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"F"
22,92496,9,0,-1,30,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
22,57607,7,-941,-14,76,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,1,1,0,"T"
22,18204,9,0,34,60,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
24,17964,9,0,14,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
22,109523,10,0,15,38,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,0,0,0,"F"
24,107284,12,0,-3,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"F"
22,92717,9,0,-16,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,89095,9,0,-5,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
13,61342,10,0,19,50,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,1,0,"F"
22,6845,10,0,1,84,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
14,234703,14,0,-9,40,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,1,1,0,"F"
22,64068,10,-495,9,40,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
19,153779,9,0,-4,33,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
12,30015,13,0,-8,40,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,1,0,0,"F"
22,30791,14,0,6,35,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,2,0,0,0,"T"
14,78979,12,0,-8,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"F"
16,39328,9,0,-15,41,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
19,110536,10,0,1,47,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"F"
27,58637,6,0,10,40,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"F"
26,108189,7,0,29,45,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,1,1,0,"F"
14,82311,9,0,6,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
38,42339,4,0,11,40,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,"F"
25,12160,9,0,13,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
30,61202,7,0,0,40,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,1,1,0,"F"
18,25589,15,0,-18,39,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,2,1,0,0,"T"
17,77618,10,0,-6,37,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,1,0,0,0,"F"
10,164481,7,0,-1,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,1,1,0,"F"
10,91730,9,0,1,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
22,57425,16,-1001,-11,35,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,1,0,1,0,0,0,"T"
19,31885,9,0,1,60,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"F"
10,119594,10,0,15,35,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,0,0,"F"
14,59138,9,0,-14,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
11,153154,8,0,13,50,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,"F"
15,52896,9,0,7,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
20,35654,9,0,-39,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
18,61245,14,0,-5,40,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
22,38797,13,0,35,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
28,58178,13,0,11,45,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"T"
24,119922,4,0,2,40,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,"F"
24,56364,14,0,-5,50,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,0,1,1,0,0,"T"
13,120084,12,0,-2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,"F"
22,84069,9,0,10,40,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,1,0,0,"F"
22,154060,15,33333,-4,60,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
12,57382,5,-574,12,40,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,1,0,"F"
23,120032,13,5008,21,60,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
36,75260,16,0,3,30,0,0,0,0,0,0,1,0,0,27,1,0,0,0,0,0,0,0,1,1,0,"F"
13,93364,10,0,10,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
9,68631,10,0,-4,25,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
26,48855,12,1622,-5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"F"
